year,variable,label,concept
2010,B25074_046,"Estimate!!Total!!$100,000 or more!!20.0 to 24.9 percent",NA
2010,B25074_047,"Estimate!!Total!!$100,000 or more!!25.0 to 29.9 percent",NA
2010,B25074_048,"Estimate!!Total!!$100,000 or more!!30.0 to 34.9 percent",NA
2010,B25074_049,"Estimate!!Total!!$100,000 or more!!35.0 percent or more",NA
2010,B25074_050,"Estimate!!Total!!$100,000 or more!!Not computed",NA
2011,B25074_001,Estimate!!Total,NA
2011,B25074_002,"Estimate!!Total!!Less than $10,000",NA
2011,B25074_003,"Estimate!!Total!!Less than $10,000!!Less than 20.0 percent",NA
2011,B25074_004,"Estimate!!Total!!Less than $10,000!!20.0 to 24.9 percent",NA
2011,B25074_005,"Estimate!!Total!!Less than $10,000!!25.0 to 29.9 percent",NA
2011,B25074_006,"Estimate!!Total!!Less than $10,000!!30.0 to 34.9 percent",NA
2011,B25074_007,"Estimate!!Total!!Less than $10,000!!35.0 percent or more",NA
2011,B25074_008,"Estimate!!Total!!Less than $10,000!!Not computed",NA
2011,B25074_009,"Estimate!!Total!!$10,000 to $19,999",NA
2011,B25074_010,"Estimate!!Total!!$10,000 to $19,999!!Less than 20.0 percent",NA
2011,B25074_011,"Estimate!!Total!!$10,000 to $19,999!!20.0 to 24.9 percent",NA
2011,B25074_012,"Estimate!!Total!!$10,000 to $19,999!!25.0 to 29.9 percent",NA
2011,B25074_013,"Estimate!!Total!!$10,000 to $19,999!!30.0 to 34.9 percent",NA
2011,B25074_014,"Estimate!!Total!!$10,000 to $19,999!!35.0 percent or more",NA
2011,B25074_015,"Estimate!!Total!!$10,000 to $19,999!!Not computed",NA
2011,B25074_016,"Estimate!!Total!!$20,000 to $34,999",NA
2011,B25074_017,"Estimate!!Total!!$20,000 to $34,999!!Less than 20.0 percent",NA
2011,B25074_018,"Estimate!!Total!!$20,000 to $34,999!!20.0 to 24.9 percent",NA
2011,B25074_019,"Estimate!!Total!!$20,000 to $34,999!!25.0 to 29.9 percent",NA
2011,B25074_020,"Estimate!!Total!!$20,000 to $34,999!!30.0 to 34.9 percent",NA
2011,B25074_021,"Estimate!!Total!!$20,000 to $34,999!!35.0 percent or more",NA
2011,B25074_022,"Estimate!!Total!!$20,000 to $34,999!!Not computed",NA
2011,B25074_023,"Estimate!!Total!!$35,000 to $49,999",NA
2011,B25074_024,"Estimate!!Total!!$35,000 to $49,999!!Less than 20.0 percent",NA
2011,B25074_025,"Estimate!!Total!!$35,000 to $49,999!!20.0 to 24.9 percent",NA
2011,B25074_026,"Estimate!!Total!!$35,000 to $49,999!!25.0 to 29.9 percent",NA
2011,B25074_027,"Estimate!!Total!!$35,000 to $49,999!!30.0 to 34.9 percent",NA
2011,B25074_028,"Estimate!!Total!!$35,000 to $49,999!!35.0 percent or more",NA
2011,B25074_029,"Estimate!!Total!!$35,000 to $49,999!!Not computed",NA
2011,B25074_030,"Estimate!!Total!!$50,000 to $74,999",NA
2011,B25074_031,"Estimate!!Total!!$50,000 to $74,999!!Less than 20.0 percent",NA
2011,B25074_032,"Estimate!!Total!!$50,000 to $74,999!!20.0 to 24.9 percent",NA
2011,B25074_033,"Estimate!!Total!!$50,000 to $74,999!!25.0 to 29.9 percent",NA
2011,B25074_034,"Estimate!!Total!!$50,000 to $74,999!!30.0 to 34.9 percent",NA
2011,B25074_035,"Estimate!!Total!!$50,000 to $74,999!!35.0 percent or more",NA
2011,B25074_036,"Estimate!!Total!!$50,000 to $74,999!!Not computed",NA
2011,B25074_037,"Estimate!!Total!!$75,000 to $99,999",NA
2011,B25074_038,"Estimate!!Total!!$75,000 to $99,999!!Less than 20.0 percent",NA
2011,B25074_039,"Estimate!!Total!!$75,000 to $99,999!!20.0 to 24.9 percent",NA
2011,B25074_040,"Estimate!!Total!!$75,000 to $99,999!!25.0 to 29.9 percent",NA
2011,B25074_041,"Estimate!!Total!!$75,000 to $99,999!!30.0 to 34.9 percent",NA
2011,B25074_042,"Estimate!!Total!!$75,000 to $99,999!!35.0 percent or more",NA
2011,B25074_043,"Estimate!!Total!!$75,000 to $99,999!!Not computed",NA
2011,B25074_044,"Estimate!!Total!!$100,000 or more",NA
2011,B25074_045,"Estimate!!Total!!$100,000 or more!!Less than 20.0 percent",NA
2011,B25074_046,"Estimate!!Total!!$100,000 or more!!20.0 to 24.9 percent",NA
2011,B25074_047,"Estimate!!Total!!$100,000 or more!!25.0 to 29.9 percent",NA
2011,B25074_048,"Estimate!!Total!!$100,000 or more!!30.0 to 34.9 percent",NA
2011,B25074_049,"Estimate!!Total!!$100,000 or more!!35.0 percent or more",NA
2011,B25074_050,"Estimate!!Total!!$100,000 or more!!Not computed",NA
2012,B25074_001,Estimate!!Total,HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_002,"Estimate!!Total!!Less than $10,000",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_003,"Estimate!!Total!!Less than $10,000!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_004,"Estimate!!Total!!Less than $10,000!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_005,"Estimate!!Total!!Less than $10,000!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_006,"Estimate!!Total!!Less than $10,000!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_007,"Estimate!!Total!!Less than $10,000!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_008,"Estimate!!Total!!Less than $10,000!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_009,"Estimate!!Total!!$10,000 to $19,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_010,"Estimate!!Total!!$10,000 to $19,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_011,"Estimate!!Total!!$10,000 to $19,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_012,"Estimate!!Total!!$10,000 to $19,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_013,"Estimate!!Total!!$10,000 to $19,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_014,"Estimate!!Total!!$10,000 to $19,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_015,"Estimate!!Total!!$10,000 to $19,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_016,"Estimate!!Total!!$20,000 to $34,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_017,"Estimate!!Total!!$20,000 to $34,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_018,"Estimate!!Total!!$20,000 to $34,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_019,"Estimate!!Total!!$20,000 to $34,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_020,"Estimate!!Total!!$20,000 to $34,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_021,"Estimate!!Total!!$20,000 to $34,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_022,"Estimate!!Total!!$20,000 to $34,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_023,"Estimate!!Total!!$35,000 to $49,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_024,"Estimate!!Total!!$35,000 to $49,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_025,"Estimate!!Total!!$35,000 to $49,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_026,"Estimate!!Total!!$35,000 to $49,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_027,"Estimate!!Total!!$35,000 to $49,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_028,"Estimate!!Total!!$35,000 to $49,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_029,"Estimate!!Total!!$35,000 to $49,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_030,"Estimate!!Total!!$50,000 to $74,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_031,"Estimate!!Total!!$50,000 to $74,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_032,"Estimate!!Total!!$50,000 to $74,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_033,"Estimate!!Total!!$50,000 to $74,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_034,"Estimate!!Total!!$50,000 to $74,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_035,"Estimate!!Total!!$50,000 to $74,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_036,"Estimate!!Total!!$50,000 to $74,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_037,"Estimate!!Total!!$75,000 to $99,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_038,"Estimate!!Total!!$75,000 to $99,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_039,"Estimate!!Total!!$75,000 to $99,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_040,"Estimate!!Total!!$75,000 to $99,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_041,"Estimate!!Total!!$75,000 to $99,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_042,"Estimate!!Total!!$75,000 to $99,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_043,"Estimate!!Total!!$75,000 to $99,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_044,"Estimate!!Total!!$100,000 or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_045,"Estimate!!Total!!$100,000 or more!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_046,"Estimate!!Total!!$100,000 or more!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_047,"Estimate!!Total!!$100,000 or more!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_048,"Estimate!!Total!!$100,000 or more!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_049,"Estimate!!Total!!$100,000 or more!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25074_050,"Estimate!!Total!!$100,000 or more!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_001,Estimate!!Total,HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_002,"Estimate!!Total!!Less than $10,000",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_003,"Estimate!!Total!!Less than $10,000!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_004,"Estimate!!Total!!Less than $10,000!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_005,"Estimate!!Total!!Less than $10,000!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_006,"Estimate!!Total!!Less than $10,000!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_007,"Estimate!!Total!!Less than $10,000!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_008,"Estimate!!Total!!Less than $10,000!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_009,"Estimate!!Total!!$10,000 to $19,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_010,"Estimate!!Total!!$10,000 to $19,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_011,"Estimate!!Total!!$10,000 to $19,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_012,"Estimate!!Total!!$10,000 to $19,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_013,"Estimate!!Total!!$10,000 to $19,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_014,"Estimate!!Total!!$10,000 to $19,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_015,"Estimate!!Total!!$10,000 to $19,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_016,"Estimate!!Total!!$20,000 to $34,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_017,"Estimate!!Total!!$20,000 to $34,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_018,"Estimate!!Total!!$20,000 to $34,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_019,"Estimate!!Total!!$20,000 to $34,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_020,"Estimate!!Total!!$20,000 to $34,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_021,"Estimate!!Total!!$20,000 to $34,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_022,"Estimate!!Total!!$20,000 to $34,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_023,"Estimate!!Total!!$35,000 to $49,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_024,"Estimate!!Total!!$35,000 to $49,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_025,"Estimate!!Total!!$35,000 to $49,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_026,"Estimate!!Total!!$35,000 to $49,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_027,"Estimate!!Total!!$35,000 to $49,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_028,"Estimate!!Total!!$35,000 to $49,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_029,"Estimate!!Total!!$35,000 to $49,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_030,"Estimate!!Total!!$50,000 to $74,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_031,"Estimate!!Total!!$50,000 to $74,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_032,"Estimate!!Total!!$50,000 to $74,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_033,"Estimate!!Total!!$50,000 to $74,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_034,"Estimate!!Total!!$50,000 to $74,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_035,"Estimate!!Total!!$50,000 to $74,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_036,"Estimate!!Total!!$50,000 to $74,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_037,"Estimate!!Total!!$75,000 to $99,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_038,"Estimate!!Total!!$75,000 to $99,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_039,"Estimate!!Total!!$75,000 to $99,999!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_040,"Estimate!!Total!!$75,000 to $99,999!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_041,"Estimate!!Total!!$75,000 to $99,999!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_042,"Estimate!!Total!!$75,000 to $99,999!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_043,"Estimate!!Total!!$75,000 to $99,999!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_044,"Estimate!!Total!!$100,000 or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_045,"Estimate!!Total!!$100,000 or more!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_046,"Estimate!!Total!!$100,000 or more!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_047,"Estimate!!Total!!$100,000 or more!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_048,"Estimate!!Total!!$100,000 or more!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_049,"Estimate!!Total!!$100,000 or more!!35.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25074_050,"Estimate!!Total!!$100,000 or more!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_001,Estimate!!Total,HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_002,"Estimate!!Total!!Less than $10,000",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_003,"Estimate!!Total!!Less than $10,000!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_004,"Estimate!!Total!!Less than $10,000!!20.0 to 24.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_005,"Estimate!!Total!!Less than $10,000!!25.0 to 29.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_006,"Estimate!!Total!!Less than $10,000!!30.0 to 34.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_007,"Estimate!!Total!!Less than $10,000!!35.0 to 39.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_008,"Estimate!!Total!!Less than $10,000!!40.0 to 49.9 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_009,"Estimate!!Total!!Less than $10,000!!50.0 percent or more",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_010,"Estimate!!Total!!Less than $10,000!!Not computed",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_011,"Estimate!!Total!!$10,000 to $19,999",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25074_012,"Estimate!!Total!!$10,000 to $19,999!!Less than 20.0 percent",HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
