year,variable,label,concept
2011,B25106_036,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!30 percent or more",NA
2011,B25106_037,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999",NA
2011,B25106_038,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!Less than 20 percent",NA
2011,B25106_039,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!20 to 29 percent",NA
2011,B25106_040,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!30 percent or more",NA
2011,B25106_041,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more",NA
2011,B25106_042,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!Less than 20 percent",NA
2011,B25106_043,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!20 to 29 percent",NA
2011,B25106_044,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!30 percent or more",NA
2011,B25106_045,Estimate!!Total!!Renter-occupied housing units!!Zero or negative income,NA
2011,B25106_046,Estimate!!Total!!Renter-occupied housing units!!No cash rent,NA
2012,B25106_001,Estimate!!Total,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_002,Estimate!!Total!!Owner-occupied housing units,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_003,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_004,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_005,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_006,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_007,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_008,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_009,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_010,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_011,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_012,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_013,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_014,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_015,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_016,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_017,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_018,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_019,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_020,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_021,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_022,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_023,Estimate!!Total!!Owner-occupied housing units!!Zero or negative income,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_024,Estimate!!Total!!Renter-occupied housing units,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_025,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_026,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_027,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_028,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_029,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_030,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_031,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_032,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_033,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_034,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_035,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_036,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_037,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_038,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_039,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_040,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_041,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_042,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_043,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_044,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_045,Estimate!!Total!!Renter-occupied housing units!!Zero or negative income,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2012,B25106_046,Estimate!!Total!!Renter-occupied housing units!!No cash rent,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_001,Estimate!!Total,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_002,Estimate!!Total!!Owner-occupied housing units,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_003,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_004,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_005,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_006,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_007,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_008,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_009,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_010,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_011,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_012,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_013,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_014,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_015,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_016,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_017,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_018,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_019,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_020,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_021,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_022,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_023,Estimate!!Total!!Owner-occupied housing units!!Zero or negative income,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_024,Estimate!!Total!!Renter-occupied housing units,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_025,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_026,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_027,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_028,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_029,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_030,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_031,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_032,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_033,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_034,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_035,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_036,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_037,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_038,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_039,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_040,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_041,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_042,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_043,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_044,"Estimate!!Total!!Renter-occupied housing units!!$75,000 or more!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_045,Estimate!!Total!!Renter-occupied housing units!!Zero or negative income,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2013,B25106_046,Estimate!!Total!!Renter-occupied housing units!!No cash rent,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_001,Estimate!!Total,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_002,Estimate!!Total!!Owner-occupied housing units,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_003,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_004,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_005,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_006,"Estimate!!Total!!Owner-occupied housing units!!Less than $20,000!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_007,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_008,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_009,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_010,"Estimate!!Total!!Owner-occupied housing units!!$20,000 to $34,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_011,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_012,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_013,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_014,"Estimate!!Total!!Owner-occupied housing units!!$35,000 to $49,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_015,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_016,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_017,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_018,"Estimate!!Total!!Owner-occupied housing units!!$50,000 to $74,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_019,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_020,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_021,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_022,"Estimate!!Total!!Owner-occupied housing units!!$75,000 or more!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_023,Estimate!!Total!!Owner-occupied housing units!!Zero or negative income,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_024,Estimate!!Total!!Renter-occupied housing units,TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_025,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_026,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_027,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_028,"Estimate!!Total!!Renter-occupied housing units!!Less than $20,000!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_029,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_030,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_031,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_032,"Estimate!!Total!!Renter-occupied housing units!!$20,000 to $34,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_033,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_034,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!Less than 20 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_035,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!20 to 29 percent",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_036,"Estimate!!Total!!Renter-occupied housing units!!$35,000 to $49,999!!30 percent or more",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
2014,B25106_037,"Estimate!!Total!!Renter-occupied housing units!!$50,000 to $74,999",TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS
